Order Number,Transaction Date,Order Charged Timestamp,Transaction Type,Device Model,Product Title,Product id,Product Type,Sku Id,Currency of Sale,Item Price,Taxes Collected,Amount (Buyer Currency),City of Buyer,State of Buyer,Buyer Postal Code,Buyer Country,Base Plan ID,Offer ID
GPA.3319-7282-6205-32498,2021-12-30,1640843032,Charged,vince,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,RUB,299.17,59.83,359.0,Липецк,Липецкая область,398024,RU,,
GPA.3385-2801-6191-59410,2021-12-30,1640843051,Charged,vince,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,RUB,190.83,38.17,229.0,Липецк,Липецкая область,398024,RU,,
GPA.3310-0474-5220-48400,2021-12-30,1640881467,Charged,a50,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,CAD,7.49,0.97,8.46,Mississauga,ON,L5B 0C8,CA,,
GPA.3343-7060-9044-48015,2021-12-30,1640885683,Charged,barbet,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.13,3.62,Fort Collins,CO,80526,US,,
GPA.3366-2139-1994-78169,2021-12-30,1640898006,Charged,HWELE,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,GBP,0.27,0.25,0.52,,,,GB,,
GPA.3338-1232-4351-00824,2021-12-30,1640902647,Charged,greatqlteue,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,LA PUENTE,CA,91744,US,,
GPA.3362-5754-1571-30437,2021-12-30,1640902663,Charged,greatqlteue,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,LA PUENTE,CA,91744,US,,
GPA.3307-7160-1576-32586,2021-12-30,1640905645,Charged,mdh5lm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,FERRUM,VA,24088,US,,
GPA.3355-3830-8879-70107,2021-12-31,1640919668,Charged,surfna,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.52,6.01,MOUNT VERNON,IL,62864,US,,
GPA.3323-9490-6989-63920,2021-12-31,1640921453,Charged,bloomxq,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.0,2.49,Blackwell,OK,74631,US,,
GPA.3318-5465-4964-30351,2021-12-31,1640924985,Charged,mdh5lm,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,FERRUM,VA,24088,US,,
GPA.3324-8950-2471-71444,2021-12-31,1640945046,Charged,dreamlte,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,EUR,4.12,0.87,4.99,,,,NL,,
GPA.3358-1645-3311-89518,2021-12-31,1640954960,Charged,sofiap,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,HOMER,GA,30558,US,,
GPA.3358-8615-1171-80349,2021-12-31,1640956762,Charged,a42xuq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.8,TWISP,WA,98856,US,,
GPA.3397-7418-5342-99790,2021-12-31,1640956797,Charged,a42xuq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,TWISP,WA,98856,US,,
GPA.3333-5146-4957-35294,2021-12-31,1640977281,Charged,d1,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3306-0097-9714-42420,2021-12-31,1640989659,Charged,a51x,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,IDAHO FALLS,ID,83401,US,,
GPA.3316-8440-5273-98382,2021-12-31,1640993827,Charged,borneo,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,Rapid City,SD,57701,US,,
